date,section,species,fork_length,body_mass,maturation,tagloss,injury,handlingmortality,notes,pit_number,pit_number2,smolting,removed
4/5/2021,2450,whitespottedchar,172,39.7,NO,NO,NA,NO,NA,900_226001047533,NA,NO,NO
4/5/2021,2450,whitespottedchar,213,63.6,NO,NO,NA,NO,salmin,900_226001047110,NA,NO,NO
4/5/2021,2450,whitespottedchar,201,71.2,NO,NO,NA,NO,NA,900_226001110921,NA,NO,NO
4/5/2021,2450,dollyvarden,182,41.4,NO,NO,NA,NO,NA,900_226001109289,NA,NO,NO
4/5/2021,2460,masusalmon,104,11.4,NO,NO,NA,NO,NA,900_226001109249,NA,NO,NO
4/5/2021,2460,masusalmon,82,6.4,NO,NO,NA,NO,NA,900_226001671329,NA,NO,NO
4/5/2021,2460,masusalmon,152,34.8,NO,NO,NA,NO,NA,900_226001671345,NA,NO,NO
4/5/2021,2460,masusalmon,100,10,NO,NO,NA,NO,NA,900_226001671425,NA,NO,NO
4/5/2021,2460,rainbowtrout,76,5.1,NO,NO,NA,NO,NA,900_226001109287,NA,NO,NO
4/5/2021,2460,rainbowtrout,115,16.5,NO,NO,NA,NO,NA,900_226001671498,NA,NO,NO
4/5/2021,2460,whitespottedchar,146,29.9,NO,NO,NA,NO,NA,900_226001111385,NA,NO,NO
4/5/2021,2460,whitespottedchar,221,87,NO,NO,NA,NO,NA,900_226000493646,NA,NO,NO
4/5/2021,2460,whitespottedchar,265,179,NO,NO,NA,NO,NA,900_228000643021,NA,NO,NO
4/5/2021,2470,masusalmon,110,14.8,NO,NO,NA,NO,NA,900_226001109275,NA,YES?,NO
4/5/2021,2470,masusalmon,105,12.3,NO,NO,NA,NO,NA,900_226001109224,NA,NO,NO
4/5/2021,2470,rainbowtrout,153,45.5,sperm,NO,NA,NO,NA,900_226001109284,NA,NO,NO
4/5/2021,2470,rainbowtrout,197,73.1,NO,NO,NA,NO,NA,900_226001047579,NA,NO,NO
4/5/2021,2470,rainbowtrout,274,220.5,sperm,NO,NA,NO,NA,900_26000330873,NA,NO,NO
4/5/2021,2470,browntrout,263,224.5,NO,NO,NA,NO,NA,900_226001047534,NA,NO,NO
4/5/2021,2480,masusalmon,114,15,NO,NO,NA,NO,NA,900_226001109269,NA,YES?,NO
4/5/2021,2480,masusalmon,98,11,NO,NO,NA,NO,NA,900_226001109206,NA,NO,NO
4/5/2021,2480,masusalmon,129,22,NO,NO,NA,NO,NA,900_226001047191,NA,NO,NO
4/5/2021,2480,masusalmon,144,29.5,NO,NO,NA,NO,NA,900_226001671330,NA,NO,NO
4/5/2021,2480,whitespottedchar,175,50,NO,NO,NA,NO,NA,900_226001110641,NA,NO,NO
4/5/2021,2490,masusalmon,119,17.5,NO,NO,NA,NO,NA,900_226001109261,NA,NO,NO
4/5/2021,2490,masusalmon,112,15.2,NO,NO,NA,NO,NA,900_226001110741,NA,YES?,NO
4/5/2021,2490,masusalmon,152,31.3,NO,YES,NA,NO,NA,900_226001671254,NA,NO,NO
4/5/2021,2490,masusalmon,160,37.3,NO,NO,NA,NO,NA,900_226001110914,NA,NO,NO
4/5/2021,2490,masusalmon,91,7.9,NO,NO,NA,NO,NA,900_226001671422,NA,NO,NO
4/5/2021,2500,masusalmon,88,7.7,NO,NO,NA,NO,NA,900_226001671465,NA,NO,NO
4/5/2021,2500,masusalmon,105,13.1,NO,NO,NA,NO,NA,900_226001671408,NA,NO,NO
4/5/2021,2500,rainbowtrout,87,7.8,NO,NO,NA,NO,NA,900_226001671474,NA,NO,NO
4/5/2021,2510,masusalmon,115,15.4,NO,NO,NA,NO,NA,900_226001109204,NA,YES?,NO
4/5/2021,2520,masusalmon,95,9.6,NO,NO,NA,NO,NA,900_226001109253,NA,NO,NO
4/5/2021,2520,masusalmon,128,20.6,NO,NO,NA,NO,NA,900_226001109265,NA,NO,NO
4/5/2021,2520,masusalmon,121,19.6,NO,NO,NA,NO,NA,900_226001110979,NA,NO,NO
4/5/2021,2520,masusalmon,109,12.7,NO,NO,NA,NO,NA,900_226001671305,NA,YES?,NO
4/5/2021,2520,masusalmon,105,12.3,NO,NO,NA,NO,NA,900_226001671409,NA,YES?,NO
4/5/2021,2520,masusalmon,99,10.6,NO,NO,NA,NO,NA,900_226001671348,NA,NO,NO
4/5/2021,2520,masusalmon,142,27,NO,NO,NA,NO,NA,900_226001671255,NA,NO,NO
4/5/2021,2520,masusalmon,104,12.7,NO,NO,NA,NO,NA,900_226001671356,NA,NO,NO
4/5/2021,2520,rainbowtrout,76,5.3,NO,NO,NA,NO,NA,900_226001109270,NA,NO,NO
4/5/2021,2520,rainbowtrout,139,32.5,NO,NO,NA,NO,NA,900_226001109205,NA,NO,NO
4/5/2021,2520,rainbowtrout,89,8,NO,NO,NA,NO,NA,900_226001671453,NA,NO,NO
4/5/2021,2520,whitespottedchar,186,51.3,NO,NO,NA,NO,NA,900_226001047140,NA,NO,NO
4/5/2021,2530,masusalmon,169,34.3,NO,NO,NA,NO,NA,900_226001109233,NA,NO,NO
4/5/2021,2530,masusalmon,124,19,NO,NO,NA,NO,NA,900_226001671325,NA,YES?,NO
4/6/2021,2540,masusalmon,96,9.8,NO,NO,NA,NO,NA,900_226001109202,NA,NO,NO
4/6/2021,2540,masusalmon,115,15.8,NO,NO,NA,NO,NA,900_226001110985,NA,NO,NO
4/6/2021,2540,masusalmon,140,28,NO,NO,NA,NO,NA,900_226001110903,NA,NO,NO
4/6/2021,2540,masusalmon,162,40.6,NO,NO,NA,NO,NA,900_226001671352,NA,NO,NO
4/6/2021,2540,rainbowtrout,140,26.9,NO,NO,NA,NO,NA,900_226001109605,NA,NO,NO
4/6/2021,2540,rainbowtrout,93,8.8,NO,NO,NA,NO,NA,900_226001671447,NA,NO,NO
4/6/2021,2540,browntrout,104,12.9,NO,NO,NA,NO,NA,900_226001671458,NA,NO,NO
4/6/2021,2540,whitespottedchar,193,58.2,NO,NO,NA,NO,NA,900_226000498885,NA,NO,NO
4/6/2021,2550,masusalmon,145,27.5,NO,NO,NA,NO,NA,900_226001110959,NA,NO,NO
4/6/2021,2550,masusalmon,153,31.9,NO,NO,NA,NO,NA,900_226001670103,NA,NO,NO
4/6/2021,2550,masusalmon,170,45.5,NO,NO,NA,NO,NA,900_226000493551,NA,NO,NO
4/6/2021,2550,masusalmon,136,23.9,NO,NO,NA,NO,NA,900_226001047599,NA,NO,NO
4/6/2021,2550,masusalmon,119,16.5,NO,NO,NA,NO,NA,900_226001671395,NA,YES?,NO
4/6/2021,2550,masusalmon,105,11.5,NO,NO,NA,NO,NA,900_226001671477,NA,NO,NO
4/6/2021,2550,masusalmon,97,9.3,NO,NO,NA,NO,NA,900_226001671444,NA,YES?,NO
4/6/2021,2550,masusalmon,112,14.2,NO,NO,NA,NO,NA,900_226001671433,NA,NO,NO
4/6/2021,2550,rainbowtrout,95,9.5,NO,NO,NA,NO,NA,900_226001109435,NA,NO,NO
4/6/2021,2550,rainbowtrout,192,76.6,NO,NO,NA,NO,NA,900_226001573885,NA,NO,NO
4/6/2021,2550,rainbowtrout,80,6,NO,NO,NA,NO,NA,900_226001671394,NA,NO,NO
4/6/2021,2550,nonspottedrainbow,131,23.5,NO,NO,NA,NO,NA,900_226001109302,NA,NO,NO
4/6/2021,2550,nonspottedrainbow,239,135.5,NO,NO,NA,NO,NA,900_226000493654,NA,NO,NO
4/6/2021,2550,rainbowtrout,392,526.5,egg,NO,NA,NO,NA,900_226001110972,NA,NO,NO
4/6/2021,2560,masusalmon,114,14.6,NO,NO,NA,NO,NA,900_226001109214,NA,NO,NO
4/6/2021,2570,masusalmon,102,10.5,NO,NO,NA,NO,NA,900_226001109279,NA,YES?,NO
4/6/2021,2570,masusalmon,136,23.9,NO,NO,NA,NO,NA,900_226001671371,NA,NO,NO
4/6/2021,2570,masusalmon,78,4.5,NO,NO,NA,NO,NA,900_226001671452,NA,NO,NO
4/6/2021,2570,masusalmon,75,4.1,NO,NO,NA,NO,NA,900_226001671397,NA,NO,NO
4/6/2021,2580,masusalmon,119,18.6,NO,NO,NA,NO,NA,900_226001047532,NA,NO,NO
4/6/2021,2580,masusalmon,99,9.9,NO,NO,NA,NO,NA,900_226001109212,NA,NO,NO
4/6/2021,2580,masusalmon,149,31.8,NO,NO,NA,NO,NA,900_226001110934,NA,NO,NO
4/6/2021,2580,masusalmon,104,11,NO,NO,NA,NO,NA,900_226001109222,NA,NO,NO
4/6/2021,2580,masusalmon,120,18.9,NO,NO,NA,NO,NA,900_226001109282,NA,NO,NO
4/6/2021,2580,masusalmon,138,18.5,NO,NO,NA,NO,NA,900_226001109257,NA,YES?,NO
4/6/2021,2580,rainbowtrout,355,460,sperm,NO,NA,NO,NA,900_226001671489,NA,NO,NO
4/6/2021,2590,masusalmon,80,5.4,NO,NO,NA,NO,NA,900_226001109618,NA,NO,NO
4/6/2021,2590,masusalmon,116,15.2,NO,NO,NA,NO,NA,900_226001109285,NA,YES?,NO
4/6/2021,2590,masusalmon,76,4.9,NO,NO,NA,NO,NA,900_226001109195,NA,NO,NO
4/6/2021,2600,masusalmon,87,6.9,NO,NO,NA,NO,NA,900_226001109381,NA,NO,NO
4/6/2021,2600,masusalmon,104,11.2,NO,NO,NA,NO,NA,900_226001109320,NA,NO,NO
4/6/2021,2600,masusalmon,158,34.1,NO,NO,NA,NO,NA,900_226001109216,NA,YES?,NO
4/6/2021,2600,masusalmon,149,30.7,NO,NO,NA,NO,NA,900_226001109293,NA,NO,NO
4/6/2021,2600,masusalmon,131,22.7,NO,NO,NA,NO,NA,900_226001109258,NA,NO,NO
4/6/2021,2600,masusalmon,131,21.5,NO,NO,NA,NO,NA,900_226001109356,NA,NO,NO
4/6/2021,2600,masusalmon,140,27.4,NO,NO,NA,NO,NA,900_226001047546,NA,NO,NO
4/6/2021,2600,masusalmon,69,3,NO,NO,NA,NO,NA,900_226001671341,NA,NO,NO
4/6/2021,2600,masusalmon,69,3.6,NO,NO,NA,NO,NA,900_226001671459,NA,NO,NO
4/6/2021,2610,masusalmon,87,7.5,NO,NO,NA,NO,NA,900_226001109388,NA,NO,NO
4/6/2021,2610,masusalmon,161,43.9,NO,NO,NA,NO,NA,900_226001110931,NA,NO,NO
4/6/2021,2610,masusalmon,104,12.6,NO,NO,NA,NO,NA,900_226001671467,NA,NO,NO
4/6/2021,2610,masusalmon,137,26.3,NO,NO,NA,NO,NA,900_226001671478,NA,NO,NO
4/6/2021,2620,masusalmon,196,62,NO,NO,NA,NO,NA,900_226000493628,NA,NO,NO
4/6/2021,2630,masusalmon,150,31.5,NO,NO,NA,NO,NA,900_226001047535,NA,YES?,NO
4/6/2021,2630,masusalmon,86,7,NO,NO,NA,NO,NA,900_226001109305,NA,NO,NO
4/6/2021,2630,masusalmon,97,9.5,NO,NO,NA,NO,NA,900_226001109682,NA,NO,NO
4/6/2021,2630,masusalmon,118,16.5,NO,NO,NA,NO,NA,900_226001109355,NA,NO,NO
4/6/2021,2630,masusalmon,114,15,NO,NO,NA,NO,NA,900_226001671271,NA,NO,NO
4/6/2021,2630,rainbowtrout,138,25,NO,NO,NA,NO,NA,900_226001109352,NA,NO,NO
4/6/2021,2630,rainbowtrout,135,34.5,NO,YES,NA,NO,NA,900_226001671421,NA,NO,NO
4/6/2021,2640,masusalmon,101,10.5,NO,NO,NA,NO,NA,900_226001671466,NA,NO,NO
4/6/2021,2650,masusalmon,81,6,NO,NO,NA,NO,NA,900_226001109325,NA,NO,NO
4/6/2021,2650,masusalmon,132,24,NO,NO,NA,NO,NA,900_226001111210,NA,NO,NO
4/6/2021,2650,rainbowtrout,84,6.7,NO,NO,NA,NO,NA,900_226001671364,NA,NO,NO
4/6/2021,2660,masusalmon,133,22.1,NO,NO,NA,NO,NA,900_226001047582,NA,NO,NO
4/6/2021,2660,masusalmon,117,16.8,NO,NO,NA,NO,NA,900_226001109326,NA,YES?,NO
4/6/2021,2660,masusalmon,135,22.4,NO,NO,NA,NO,NA,900_226001109859,NA,NO,NO
4/6/2021,2660,masusalmon,125,18,NO,NO,NA,NO,NA,900_226001109208,NA,NO,NO
4/6/2021,2660,masusalmon,130,25.1,NO,NO,NA,NO,NA,900_226001111239,NA,NO,NO
4/6/2021,2660,masusalmon,125,18.2,NO,NO,NA,NO,NA,900_226001671460,NA,YES?,NO
4/6/2021,2660,masusalmon,97,9.6,NO,NO,NA,NO,NA,900_226001671414,NA,NO,NO
4/6/2021,2660,masusalmon,103,11.3,NO,NO,NA,NO,NA,900_226001671401,NA,NO,NO
4/6/2021,2660,masusalmon,97,9.2,NO,NO,NA,NO,NA,900_226001671470,NA,NO,NO
4/6/2021,2660,rainbowtrout,179,61.9,sperm,NO,NA,NO,NA,900_226001047518,NA,NO,NO
4/6/2021,2660,rainbowtrout,65,2.9,NO,NO,NA,NO,NA,900_226001671473,NA,NO,NO
4/6/2021,2670,masusalmon,95,8.4,NO,NO,NA,NO,NA,900_226001109354,NA,NO,NO
4/6/2021,2670,masusalmon,159,37.7,NO,NO,NA,NO,NA,900_226001109158,NA,NO,NO
4/6/2021,2670,masusalmon,96,8,NO,YES,NA,NO,NA,900_226001671483,NA,NO,NO
4/6/2021,2670,masusalmon,96,8.9,NO,NO,NA,NO,NA,900_226001671365,NA,NO,NO
4/6/2021,2670,rainbowtrout,68,3.5,NO,NO,NA,NO,NA,900_226001671279,NA,NO,NO
4/6/2021,2680,masusalmon,91,8,NO,NO,NA,NO,NA,900_226001109369,NA,NO,NO
4/6/2021,2680,masusalmon,116,16,NO,NO,NA,NO,NA,900_226001047571,NA,NO,NO
4/6/2021,2680,masusalmon,97,9.5,NO,NO,NA,NO,NA,900_226001109310,NA,NO,NO
4/6/2021,2680,masusalmon,108,13.5,NO,NO,NA,NO,NA,900_226001109522,NA,NO,NO
4/6/2021,2680,masusalmon,129,23.9,NO,NO,NA,NO,NA,900_226001109315,NA,YES?,NO
4/6/2021,2680,masusalmon,75,4.3,NO,NO,NA,NO,NA,900_226001671413,NA,NO,NO
4/6/2021,2680,rainbowtrout,134,26.5,NO,NO,NA,NO,NA,900_226001111275,NA,NO,NO
4/6/2021,2690,masusalmon,75,4.3,NO,NO,NA,NO,NA,900_226001109331,NA,NO,NO
4/6/2021,2690,masusalmon,121,16.7,NO,NO,NA,NO,NA,900_226001109307,NA,YES?,NO
4/6/2021,2690,masusalmon,149,32.7,NO,NO,NA,NO,NA,900_226001573864,NA,NO,NO
4/6/2021,2690,masusalmon,166,46.1,NO,NO,NA,NO,NA,900_226000493513,NA,NO,NO
4/6/2021,2690,masusalmon,175,47.3,NO,NO,NA,NO,NA,900_226001109303,NA,NO,NO
4/6/2021,2690,masusalmon,109,13.2,NO,NO,NA,NO,NA,900_226001109382,NA,NO,NO
4/6/2021,2690,masusalmon,90,7.6,NO,NO,NA,NO,NA,900_226001671288,NA,YES?,NO
4/6/2021,2690,masusalmon,87,6.4,NO,NO,NA,NO,NA,900_226001671437,NA,NO,NO
4/6/2021,2690,masusalmon,106,11.1,NO,NO,NA,NO,NA,900_226001671385,NA,YES?,NO
4/6/2021,2690,whitespottedchar,166,42.1,NO,NO,NA,NO,NA,900_226001671309,NA,NO,NO
4/6/2021,2700,rainbowtrout,162,48.7,NO,NO,NA,NO,NA,900_226001109386,NA,NO,NO
4/6/2021,2710,masusalmon,101,10.4,NO,NO,NA,NO,NA,900_226001109300,NA,NO,NO
4/6/2021,2710,masusalmon,79,5.3,NO,NO,NA,NO,NA,900_226001109353,NA,NO,NO
4/6/2021,2710,masusalmon,116,16.7,NO,NO,NA,NO,NA,900_226001111242,NA,NO,NO
4/6/2021,2710,masusalmon,142,26.3,NO,NO,NA,NO,NA,900_226001047537,NA,NO,NO
4/6/2021,2710,masusalmon,148,34.8,NO,NO,NA,NO,NA,900_226001109335,NA,NO,NO
4/6/2021,2710,masusalmon,89,7.2,NO,NO,NA,NO,NA,900_226001671402,NA,NO,NO
4/6/2021,2710,masusalmon,130,22.3,NO,NO,NA,NO,NA,900_226001671277,NA,YES?,NO
4/6/2021,2710,masusalmon,96,9.2,NO,NO,NA,NO,NA,900_226001671411,NA,NO,NO
4/6/2021,2710,rainbowtrout,66,3.1,NO,NO,NA,NO,NA,900_226001671377,NA,NO,NO
4/6/2021,2710,rainbowtrout,82,6.1,NO,NO,NA,NO,NA,900_226001671313,NA,NO,NO
4/6/2021,2720,masusalmon,95,8.9,NO,NO,NA,NO,NA,900_226001109309,NA,NO,NO
4/6/2021,2720,masusalmon,112,14.7,NO,NO,NA,NO,NA,900_226001110734,NA,NO,NO
4/6/2021,2720,masusalmon,153,29.3,NO,NO,NA,NO,NA,900_226000493541,NA,NO,NO
4/6/2021,2720,masusalmon,125,20.1,NO,NO,NA,NO,NA,900_226001047598,NA,NO,NO
4/6/2021,2720,masusalmon,117,16.5,NO,NO,NA,NO,NA,900_226001047550,NA,NO,NO
4/6/2021,2720,masusalmon,147,28.9,NO,NO,NA,NO,NA,900_226001109322,NA,NO,NO
4/6/2021,2720,masusalmon,116,16.8,NO,NO,NA,NO,NA,900_226001047570,NA,NO,NO
4/6/2021,2720,masusalmon,170,41.6,NO,NO,NA,NO,NA,900_226000493598,NA,NO,NO
4/6/2021,2720,masusalmon,151,30.6,NO,NO,NA,NO,NA,900_226001111272,NA,NO,NO
4/6/2021,2720,masusalmon,139,27.3,NO,NO,NA,NO,NA,900_226001671432,NA,NO,NO
4/6/2021,2720,masusalmon,108,12.2,NO,NO,NA,NO,NA,900_226001671443,NA,NO,NO
4/6/2021,2720,masusalmon,92,8.3,NO,NO,NA,NO,NA,900_226001671378,NA,NO,NO
4/6/2021,2720,rainbowtrout,161,44.9,sperm,NO,NA,NO,NA,900_226001111291,NA,NO,NO
4/6/2021,2720,rainbowtrout,217,98.1,sperm,NO,NA,NO,NA,900_226001110990,NA,NO,NO
4/6/2021,2720,rainbowtrout,251,158.5,sperm,NO,NA,NO,NA,900_26000330594,NA,NO,NO
4/6/2021,2720,rainbowtrout,210,93.3,sperm,NO,NA,NO,NA,900_26000330971,NA,NO,NO
4/6/2021,2720,rainbowtrout,75,4.9,NO,NO,NA,NO,NA,900_226001671464,NA,NO,NO
4/6/2021,2720,whitespottedchar,206,70.7,NO,NO,NA,NO,NA,900_226000285736,NA,NO,NO
4/6/2021,2720,whitespottedchar,207,78.9,NO,NO,NA,NO,NA,900_226001047581,NA,NO,NO
4/6/2021,2720,whitespottedchar,292,187,NO,NO,NA,NO,PITNo.confirmed,900_226001109373,NA,NO,NO
4/6/2021,2720,whitespottedchar,209,76.6,NO,NO,NA,NO,NA,900_226001109447,NA,YES?,NO
4/6/2021,2740,masusalmon,112,13.8,NO,NO,NA,NO,NA,900_226001109396,NA,NO,NO
4/6/2021,2740,rainbowtrout,68,3.3,NO,NO,NA,NO,NA,900_226001671479,NA,NO,NO
4/6/2021,2750,masusalmon,90,8.7,NO,NO,NA,NO,NA,900_226001109175,NA,NO,NO
4/6/2021,2750,masusalmon,119,16.4,NO,NO,NA,NO,NA,900_226001111238,NA,YES?,NO
4/6/2021,2750,masusalmon,132,23.2,NO,NO,NA,NO,NA,900_226001671354,NA,NO,NO
4/6/2021,2750,masusalmon,85,6.2,NO,NO,NA,NO,NA,900_226001671485,NA,NO,NO
4/6/2021,2750,rainbowtrout,81,5.4,NO,NO,NA,NO,NA,900_226001671384,NA,NO,NO
4/6/2021,2760,masusalmon,77,4.5,sperm,NO,NA,NO,NA,900_226001671317,NA,NO,NO
4/6/2021,2760,rainbowtrout,86,8.3,NO,NO,NA,NO,NA,900_226001109323,NA,NO,NO
4/6/2021,2760,rainbowtrout,135,28,NO,NO,NA,NO,NA,900_226001109342,NA,NO,NO
4/6/2021,2770,masusalmon,105,10.9,NO,NO,NA,NO,NA,900_226001109337,NA,NO,NO
4/6/2021,2770,masusalmon,126,18.9,NO,NO,NA,NO,NA,900_226001047511,NA,NO,NO
4/6/2021,2770,masusalmon,130,21.1,NO,NO,NA,NO,NA,900_226001111233,NA,NO,NO
4/6/2021,2770,masusalmon,155,38.5,NO,NO,NA,NO,NA,900_226001047531,NA,NO,NO
4/6/2021,2770,masusalmon,120,17.6,NO,NO,NA,NO,NA,900_226001111217,NA,NO,NO
4/6/2021,2770,masusalmon,141,26.1,NO,NO,NA,NO,NA,900_226001109333,NA,NO,NO
4/6/2021,2770,masusalmon,121,17.5,NO,NO,NA,NO,NA,900_226001671294,NA,NO,NO
4/6/2021,2770,masusalmon,108,12.7,NO,NO,NA,NO,NA,900_226001671471,NA,YES?,NO
4/6/2021,2770,rainbowtrout,65,3.2,NO,NO,NA,NO,NA,900_226001671331,NA,NO,NO
4/6/2021,2770,nonspottedrainbow,208,92.3,sperm,NO,NA,NO,NA,900_226000285800,NA,NO,NO
4/6/2021,2780,masusalmon,95,8.6,NO,NO,NA,NO,NA,900_226001671297,NA,NO,NO
4/6/2021,2780,rainbowtrout,107,13.7,NO,NO,NA,NO,NA,900_226001109343,NA,NO,NO
4/6/2021,2780,nonspottedrainbow,71,3.8,NO,NO,NA,NO,NA,900_226001671418,NA,NO,NO
4/6/2021,2790,masusalmon,103,12.8,NO,NO,NA,NO,NA,900_226001109358,NA,NO,NO
4/6/2021,2790,masusalmon,128,20.8,NO,NO,NA,NO,NA,900_226001109301,NA,NO,NO
4/6/2021,2790,masusalmon,84,6.8,NO,NO,NA,NO,NA,900_226001671462,NA,NO,NO
4/6/2021,2790,masusalmon,145,26.1,NO,NO,NA,NO,NA,900_226001671298,NA,NO,NO
4/6/2021,2790,masusalmon,91,7.7,NO,NO,NA,NO,NA,900_226001671468,NA,NO,NO
4/6/2021,2790,rainbowtrout,120,18.8,NO,NO,NA,NO,NA,900_226001671476,NA,NO,NO
4/6/2021,2790,rainbowtrout,71,4.3,NO,NO,NA,NO,NA,900_226001671270,NA,NO,NO
4/6/2021,2800,masusalmon,94,8.3,NO,NO,NA,NO,NA,900_226001109311,NA,NO,NO
4/6/2021,2800,masusalmon,85,6.4,NO,NO,NA,NO,NA,900_226001109399,NA,NO,NO
4/6/2021,2800,rainbowtrout,75,4.7,NO,NO,NA,NO,NA,900_226001671318,NA,NO,NO
4/6/2021,2810,masusalmon,89,8,NO,NO,NA,NO,NA,900_226001109344,NA,NO,NO
4/6/2021,2810,masusalmon,133,23.5,NO,NO,NA,NO,NA,900_226001047513,NA,NO,NO
4/6/2021,2810,masusalmon,88,7.1,NO,NO,NA,NO,NA,900_226001109384,NA,NO,NO
4/6/2021,2810,masusalmon,88,6.5,NO,NO,NA,NO,NA,900_226001671448,NA,NO,NO
4/6/2021,2820,masusalmon,109,13.4,NO,NO,NA,NO,NA,900_226001670054,NA,YES?,NO
4/6/2021,2830,masusalmon,100,9.6,NO,NO,NA,NO,NA,900_226001109339,NA,NO,NO
4/6/2021,2830,masusalmon,106,12.4,NO,NO,NA,NO,NA,900_226001109366,NA,NO,NO
4/6/2021,2830,masusalmon,112,14.2,NO,NO,NA,NO,NA,900_226001111270,NA,NO,NO
4/6/2021,2830,masusalmon,139,27,NO,NO,NA,NO,NA,900_226001109329,NA,NO,NO
4/6/2021,2830,masusalmon,132,22,NO,NO,NA,NO,NA,900_226001047592,NA,NO,NO
4/6/2021,2830,masusalmon,133,25.7,NO,NO,NA,NO,NA,900_226001109341,NA,YES?,NO
4/6/2021,2830,masusalmon,160,33.9,NO,NO,NA,NO,NA,900_226001671336,NA,NO,NO
4/6/2021,2830,masusalmon,145,31,NO,NO,NA,NO,NA,900_226001671310,NA,NO,NO
4/6/2021,2830,rainbowtrout,80,6.2,NO,NO,NA,NO,NA,900_226001109357,NA,NO,NO
4/6/2021,2830,rainbowtrout,70,4.2,NO,NO,NA,NO,NA,900_226001671486,NA,NO,NO
4/6/2021,2840,masusalmon,109,11.9,NO,NO,NA,NO,NA,900_226001110208,NA,NO,NO
4/6/2021,2840,rainbowtrout,128,23.6,NO,NO,NA,NO,NA,900_226001111267,NA,NO,NO
4/6/2021,2840,rainbowtrout,207,86.1,NO,NO,NA,NO,NA,900_226001047563,NA,NO,NO
4/6/2021,2840,whitespottedchar,177,48.1,NO,NO,NA,NO,NA,900_226001671292,NA,NO,NO
4/6/2021,2860,masusalmon,136,24.3,NO,NO,NA,NO,NA,900_226001109348,NA,NO,NO
4/6/2021,2860,masusalmon,84,5.2,NO,NO,NA,NO,NA,900_226001109365,NA,NO,NO
4/6/2021,2860,masusalmon,96,8.7,NO,NO,NA,NO,NA,900_226001109473,NA,NO,NO
4/6/2021,2860,masusalmon,130,17.7,NO,NO,NA,NO,NA,900_226001111256,NA,NO,NO
4/6/2021,2860,masusalmon,109,13.2,NO,NO,NA,NO,NA,900_226001671475,NA,NO,NO
4/6/2021,2870,rainbowtrout,95,9.4,NO,NO,NA,NO,NA,900_226001671446,NA,NO,NO
4/6/2021,2870,masusalmon,67,3.3,NO,NO,NA,NO,NA,900_226001109671,NA,NO,NO
4/6/2021,2870,masusalmon,139,23.7,NO,NO,NA,NO,NA,900_226001670086,NA,NO,NO
4/6/2021,2870,masusalmon,149,36.3,NO,NO,NA,NO,NA,900_226001109312,NA,NO,NO
4/6/2021,2870,masusalmon,125,19.3,NO,NO,NA,NO,NA,900_226001573760,NA,NO,NO
4/6/2021,2870,masusalmon,86,6.5,NO,NO,NA,NO,NA,900_226001109367,NA,NO,NO
4/6/2021,2870,masusalmon,119,17.2,NO,NO,NA,NO,NA,900_226001111220,NA,NO,NO
4/6/2021,2870,masusalmon,153,31.6,NO,NO,NA,NO,NA,900_226001671324,NA,NO,NO
4/6/2021,2870,masusalmon,119,15.9,NO,NO,NA,NO,NA,900_226001671393,NA,YES?,NO
4/6/2021,2870,rainbowtrout,198,81.6,sperm,NO,NA,NO,NA,900_226000493591,NA,NO,NO
4/6/2021,2870,rainbowtrout,185,64.7,NO,NO,NA,NO,NA,900_226001109452,NA,NO,NO
4/6/2021,2870,whitespottedchar,185,60.5,NO,NO,NA,NO,NA,900_226001573513,NA,NO,NO
4/6/2021,2880,masusalmon,134,23.1,NO,NO,NA,NO,NA,900_226001109340,NA,NO,NO
4/6/2021,2880,masusalmon,166,40.5,NO,NO,NA,NO,NA,900_26000330929,NA,NO,NO
4/6/2021,2880,whitespottedchar,147,25.9,NO,NO,NA,NO,NA,900_226001110630,NA,NO,NO
4/6/2021,2890,masusalmon,86,6.7,NO,NO,NA,NO,NA,900_226001109429,NA,NO,NO
4/6/2021,2890,masusalmon,90,8.2,NO,NO,NA,NO,NA,900_226001109495,NA,NO,NO
4/6/2021,2890,masusalmon,80,4.5,NO,NO,NA,NO,NA,900_226001109406,NA,NO,NO
4/6/2021,2890,masusalmon,125,18.2,NO,NO,NA,NO,NA,900_226001109484,NA,NO,NO
4/6/2021,2890,masusalmon,140,27,NO,NO,NA,NO,NA,900_226001111286,NA,NO,NO
4/6/2021,2890,masusalmon,160,29.7,NO,NO,NA,NO,NA,900_226000493557,NA,NO,NO
4/6/2021,2890,masusalmon,140,29.2,NO,NO,NA,NO,NA,900_226001573770,NA,NO,NO
4/6/2021,2890,masusalmon,124,17.5,NO,YES,NA,NO,NA,900_226001671326,NA,YES?,NO
4/6/2021,2890,masusalmon,90,7.3,NO,NO,NA,NO,NA,900_226001671269,NA,NO,NO
4/6/2021,2890,rainbowtrout,83,6.3,NO,NO,NA,NO,NA,900_226001671481,NA,NO,NO
4/6/2021,2890,whitespottedchar,192,49.5,NO,NO,NA,NO,NA,900_226001111299,NA,NO,NO
4/6/2021,2900,masusalmon,121,16.6,NO,NO,NA,NO,NA,900_226001110660,NA,NO,NO
4/6/2021,2900,masusalmon,123,21,NO,NO,NA,NO,NA,900_226001109415,NA,YES?,NO
4/6/2021,2900,masusalmon,133,25,NO,NO,NA,NO,NA,900_226001111235,NA,NO,NO
